Reserv.no., Itm,RcT,MvT,Material,Material description,ReqmtsDate,Reqmts qty,BUn,Qty. withdr.,BUn,Difference,BUn,PGr,Bin,User name,Base date,Plnt,SLoc,Plant,Rec.,Del,FIs,G/L acct,Cost ctr,Vendor
1215824752,1,,9L7,ZV25160,FRONT LEG R #3626,10.09.2025,20,PC,0,PC,20,PC,999,,BP5018200,04.09.2025,8200,WM06,8200,WL01,,,,,
1215824754,1,,9L7,VEF9100,TOP BOARD SUB ASSY 001192 WHITE GRAIN,10.09.2025,10,PC,0,PC,10,PC,,,BP5018200,04.09.2025,8200,WM06,8200,WL01,,,,,
1215824757,1,,9L7,ZH2494A,TOP BOARD WOODENASSY #3356 CLP-535R,10.09.2025,20,PC,0,PC,20,PC,999,,BP5018200,04.09.2025,8200,WM06,8200,WL02,,,,,
1215824762,1,,9L7,ZW28970,U FRONT BOARD SILL #3668 WHITE GRAIN,10.09.2025,10,PC,0,PC,10,PC,,,BP5018200,04.09.2025,8200,WM10,8200,WL01,,,,,
1215824767,1,,9L7,ZY93020,TOP BOARD BACK 000208,10.09.2025,2,PC,0,PC,2,PC,999,,BP5018200,04.09.2025,8200,WM10,8200,WL10,,,,,
1215824772,1,,9L7,ZH47020,COMPLETE ASSY BENCH #3575 BC-205WA,10.09.2025,20,PC,0,PC,20,PC,999,,BP5018200,04.09.2025,8200,WM04,8200,WL02,,,,,
1215824807,1,,9L7,ZS19370,SPBOX ASSEMBLY EL #3558,10.09.2025,10,PC,0,PC,10,PC,999,,BP5018200,04.09.2025,8200,WM10,8200,WL04,,,,,
1215824808,1,,9L7,ZS46860,SEAT ASSEMBLY #3558,10.09.2025,10,PC,0,PC,10,PC,999,,BP5018200,04.09.2025,8200,WM04,8200,WL04,,,,,
1215824809,1,,9L7,ZS47050,LEG UNIT #3558,10.09.2025,40,PC,0,PC,40,PC,999,,BP5018200,04.09.2025,8200,WM04,8200,WL04,,,,,
1215824815,1,,9L7,ZS51670,PK BOX SUB ASSY #3558,10.09.2025,10,PC,0,PC,10,PC,999,,BP5018200,04.09.2025,8200,WM10,8200,WL04,,,,,
1215824816,1,,9L7,ZS52000,BACK TOP RAIL PRINT #3558/3559,10.09.2025,10,PC,0,PC,10,PC,999,,BP5018200,04.09.2025,8200,WM04,8200,WL04,,,,,
1215824820,1,,9L7,VGH3690,ARM ASSY L 001908,10.09.2025,24,PC,0,PC,24,PC,,,BP5018200,04.09.2025,8200,WM06,8200,WL01,,,,,
1215824821,1,,9L7,VGH3700,ARM ASSY R 001908,10.09.2025,18,PC,0,PC,18,PC,,,BP5018200,04.09.2025,8200,WM06,8200,WL01,,,,,
1215824822,1,,9L7,WF34140,GRILLE SUB ASSY ELB01 #2940,10.09.2025,20,PC,0,PC,20,PC,999,,BP5018200,04.09.2025,8200,WM10,8200,WL04,,,,,
1215824829,1,,9L7,ZS5135A,KEYBED WOODEN ASSY EL #3558/3559,10.09.2025,10,PC,0,PC,10,PC,999,,BP5018200,04.09.2025,8200,WM10,8200,WL04,,,,,
1215824830,1,,9L7,VDJ097A,KEY STOP RAIL WOODEN ASSY #3632,10.09.2025,20,PC,0,PC,20,PC,,,BP5018200,04.09.2025,8200,WM10,8200,WL01,,,,,
1215824833,1,,9L7,VGH356A,TOP BOARD WOODEN ASSY 001908,10.09.2025,30,PC,0,PC,30,PC,,,BP5018200,04.09.2025,8200,WM06,8200,WL01,,,,,
1215824865,1,,9L7,VGH4250,FRONT PANEL PRINTED 001908,10.09.2025,30,PC,0,PC,30,PC,,,BP5018200,04.09.2025,8200,WM04,8200,WL01,,,,,
1215824867,1,,9L7,ZZ12500,KEYBED 000105,10.09.2025,6,PC,0,PC,6,PC,999,,BP5018200,04.09.2025,8200,WM10,8200,WL10,,,,,
1215824875,1,,9L7,ZC09390,COMPLETE ASSY BENCH BC-102BK,10.09.2025,6,PC,0,PC,6,PC,999,,BP5018200,04.09.2025,8200,WM04,8200,WL01,,,,,
1215824887,1,,9L7,VGN027A,TOP BOARD WOODENASSY 001921,10.09.2025,20,PC,0,PC,20,PC,,,BP5018200,04.09.2025,8200,WM06,8200,WL01,,,,,
1215824894,1,,9L7,VGU2820,PEDAL BOX SUB ASSY 001931,10.09.2025,6,PC,1,PC,5,PC,,,BP5018200,04.09.2025,8200,WM10,8200,WL10,,,,,
1215824917,1,,9L7,VGU2710,SP GRILLE 001931,10.09.2025,5,PC,0,PC,5,PC,,,BP5018200,04.09.2025,8200,WM04,8200,WL10,,,,,
1215824918,1,,9L7,VGQ0220,FRONT LEG STAY R 001928,10.09.2025,10,PC,0,PC,10,PC,,,BP5018200,04.09.2025,8200,WM06,8200,WL10,,,,,
1215824925,1,,9L7,VFV3530,KEY BLOCK L PRINTED 001694,10.09.2025,5,PC,0,PC,5,PC,,,BP5018200,04.09.2025,8200,WM04,8200,WL06,,,,,
1215824932,1,,9L7,VGJ0770,CLEAT FP 5.5 70 50,10.09.2025,100,PC,0,PC,100,PC,,,BP5018200,04.09.2025,8200,WM04,8200,WL01,,,,,
1216033292,1,,9L7,VEX4860,TOP BOARD ASSY 001363,10.09.2025,60,PC,0,PC,60,PC,,,BP5018200,09.09.2025,8200,WM06,8200,WL02,,,,,
1216033295,1,,9L7,ZS41050,ARM ASSY L #3535 YDP-143R/103R,10.09.2025,85,PC,0,PC,85,PC,999,,BP5018200,09.09.2025,8200,WM06,8200,WL02,,,,,
1216033298,1,,9L7,ZS41060,ARM ASSY R #3535 YDP-143R/103R,10.09.2025,85,PC,0,PC,85,PC,999,,BP5018200,09.09.2025,8200,WM06,8200,WL02,,,,,
1216033302,1,,9L7,ZX85230,SIDE BOARD L 000102,10.09.2025,20,PC,0,PC,20,PC,,,BP5018200,09.09.2025,8200,WM06,8200,WL02,,,,,
1216033303,1,,9L7,ZX85260,SIDE BOARD R 000102,10.09.2025,20,PC,0,PC,20,PC,,,BP5018200,09.09.2025,8200,WM06,8200,WL02,,,,,
1216033310,1,,9L7,VGK6770,ARM ASSY L 001913,10.09.2025,24,PC,0,PC,24,PC,,,BP5018200,09.09.2025,8200,WM06,8200,WL01,,,,,
1216033311,1,,9L7,VGK6800,ARM ASSY L 001916,10.09.2025,6,PC,0,PC,6,PC,,,BP5018200,09.09.2025,8200,WM06,8200,WL01,,,,,
1216210385,1,,9L7,VGH5970,FRONT LEG STAY R 001909,10.09.2025,10,PC,0,PC,10,PC,,,BP5018200,10.09.2025,8200,WM06,8200,WL01,,,,,
1216210388,1,,9L7,VGJ969A,TOP BOARD WOODENASSY 001914,10.09.2025,10,PC,0,PC,10,PC,,,BP5018200,10.09.2025,8200,WM06,8200,WL01,,,,,
1216210392,1,,9L7,VGK6840,ARM ASSY R 001913,10.09.2025,18,PC,0,PC,18,PC,,,BP5018200,10.09.2025,8200,WM06,8200,WL01,,,,,
1216210408,1,,9L7,VEH2490,FRONT RAIL 001368,10.09.2025,10,PC,0,PC,10,PC,,,BP5018200,10.09.2025,8200,WM10,8200,WL02,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,4,SET,0,SET,4,SET,,,,,,,,,,,,,
,,,,,,,"20,444",PC,28,PC,"20,416",PC,,,,,,,,,,,,,
